<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
AAPL.US,D,19950510,000000,0.31932,0.32211,0.31349,0.31872,319344856,0
AAPL.US,D,19950511,000000,0.31997,0.31997,0.31067,0.31534,607899432,0
AAPL.US,D,19950512,000000,0.31447,0.33597,0.31121,0.33534,752241765,0
AAPL.US,D,19950515,000000,0.33168,0.33657,0.32667,0.33534,456665725,0
AAPL.US,D,19950516,000000,0.33168,0.3415,0.32667,0.33657,386035391,0
AAPL.US,D,19950517,000000,0.33657,0.3415,0.33467,0.33839,305497040,0
AAPL.US,D,19950518,000000,0.33928,0.33928,0.33251,0.33382,431375599,0
AAPL.US,D,19950519,000000,0.32976,0.33657,0.32764,0.32882,374515043,0
AAPL.US,D,19950522,000000,0.32667,0.33928,0.32488,0.33928,431739688,0
AAPL.US,D,19950523,000000,0.33928,0.3415,0.33467,0.33752,321191186,0
AAPL.US,D,19950524,000000,0.33657,0.34018,0.32976,0.33467,307265432,0
AAPL.US,D,19950525,000000,0.33251,0.33839,0.33074,0.33382,212294124,0
AAPL.US,D,19950526,000000,0.33074,0.33168,0.32488,0.32824,132990971,0
AAPL.US,D,19950530,000000,0.32764,0.32976,0.31932,0.32301,227988274,0
AAPL.US,D,19950531,000000,0.32396,0.32396,0.31534,0.31965,185209630,0
AAPL.US,D,19950601,000000,0.32211,0.32667,0.32112,0.32428,216780043,0
AAPL.US,D,19950602,000000,0.32211,0.3261,0.31932,0.32396,122705889,0
AAPL.US,D,19950605,000000,0.3261,0.33467,0.32396,0.33467,295641061,0
AAPL.US,D,19950606,000000,0.33534,0.3415,0.33467,0.33839,366011347,0
AAPL.US,D,19950607,000000,0.33928,0.33928,0.33168,0.33168,144563330,0
AAPL.US,D,19950608,000000,0.33382,0.33382,0.32396,0.33004,158047110,0
AAPL.US,D,19950609,000000,0.33534,0.33657,0.33168,0.33467,216663024,0
AAPL.US,D,19950612,000000,0.33839,0.34212,0.33752,0.3396,246257058,0
AAPL.US,D,19950613,000000,0.34212,0.34305,0.33752,0.33839,146214654,0
AAPL.US,D,19950614,000000,0.33752,0.33752,0.33382,0.33534,137047869,0
AAPL.US,D,19950615,000000,0.33534,0.33657,0.33382,0.33534,107687858,0
AAPL.US,D,19950616,000000,0.33752,0.33839,0.33467,0.33752,103566004,0
AAPL.US,D,19950619,000000,0.33752,0.34798,0.33467,0.3415,545109685,0
AAPL.US,D,19950620,000000,0.35378,0.36724,0.35378,0.36453,857394120,0
AAPL.US,D,19950621,000000,0.36614,0.38543,0.35962,0.37992,726769590,0
AAPL.US,D,19950622,000000,0.37684,0.38139,0.37379,0.37779,550193726,0
AAPL.US,D,19950623,000000,0.37497,0.37684,0.36724,0.37497,269297635,0
AAPL.US,D,19950626,000000,0.37099,0.37288,0.36614,0.37013,177369028,0
AAPL.US,D,19950627,000000,0.36453,0.37099,0.35685,0.35685,252043145,0
AAPL.US,D,19950628,000000,0.35378,0.36547,0.34916,0.35839,309228733,0
AAPL.US,D,19950629,000000,0.35685,0.37013,0.35378,0.36331,269986824,0
AAPL.US,D,19950630,000000,0.36331,0.36821,0.35464,0.35717,192126991,0
AAPL.US,D,19950703,000000,0.3575,0.36238,0.35558,0.36084,45730272,0
AAPL.US,D,19950705,000000,0.36056,0.36821,0.3575,0.3575,205558699,0
AAPL.US,D,19950706,000000,0.3575,0.36146,0.35196,0.36146,213724394,0
AAPL.US,D,19950707,000000,0.36056,0.37878,0.35962,0.37379,449423200,0
AAPL.US,D,19950710,000000,0.37379,0.38365,0.37013,0.37379,345883267,0
AAPL.US,D,19950711,000000,0.36724,0.37379,0.36208,0.36238,249247570,0
AAPL.US,D,19950712,000000,0.36331,0.36919,0.35464,0.36146,329486906,0
AAPL.US,D,19950713,000000,0.36453,0.37497,0.36238,0.36614,409037028,0
AAPL.US,D,19950714,000000,0.36453,0.37684,0.36146,0.37497,322660542,0
AAPL.US,D,19950717,000000,0.37584,0.38269,0.37379,0.37684,262562306,0
AAPL.US,D,19950718,000000,0.37684,0.38112,0.36724,0.37013,295615033,0
AAPL.US,D,19950719,000000,0.36146,0.36919,0.34606,0.35008,604895793,0
AAPL.US,D,19950720,000000,0.35378,0.36453,0.34606,0.36208,384592080,0
AAPL.US,D,19950721,000000,0.33074,0.3451,0.33074,0.33657,879862665,0
AAPL.US,D,19950724,000000,0.33839,0.35008,0.33657,0.34916,249169608,0
AAPL.US,D,19950725,000000,0.35378,0.35685,0.35067,0.35196,305939172,0
AAPL.US,D,19950726,000000,0.35558,0.35558,0.34916,0.34916,199044409,0
AAPL.US,D,19950727,000000,0.35008,0.36547,0.35008,0.36024,377518670,0
AAPL.US,D,19950728,000000,0.35962,0.36331,0.34606,0.35008,302935533,0
AAPL.US,D,19950731,000000,0.35008,0.35067,0.34418,0.34606,184039396,0
AAPL.US,D,19950801,000000,0.3451,0.3451,0.33467,0.33467,244865709,0
AAPL.US,D,19950802,000000,0.33752,0.34606,0.33657,0.3415,319409884,0
AAPL.US,D,19950803,000000,0.33928,0.35067,0.33752,0.34606,248363447,0
AAPL.US,D,19950804,000000,0.34606,0.34708,0.33657,0.34018,223268314,0
AAPL.US,D,19950807,000000,0.33928,0.34305,0.33168,0.33382,224945662,0
AAPL.US,D,19950808,000000,0.33534,0.33657,0.3261,0.32667,272353321,0
AAPL.US,D,19950809,000000,0.32764,0.33657,0.32667,0.33168,428411021,0
AAPL.US,D,19950810,000000,0.33168,0.33251,0.32764,0.32882,190423697,0
AAPL.US,D,19950811,000000,0.32976,0.33168,0.32211,0.33138,240236786,0
AAPL.US,D,19950814,000000,0.33074,0.33657,0.32976,0.33382,194350449,0
AAPL.US,D,19950815,000000,0.33752,0.33928,0.33168,0.33895,369027960,0
AAPL.US,D,19950816,000000,0.33839,0.34212,0.33534,0.34212,339733027,0
AAPL.US,D,19950817,000000,0.34305,0.35008,0.33928,0.34305,286630200,0
AAPL.US,D,19950818,000000,0.3451,0.34708,0.33657,0.3451,279972817,0
AAPL.US,D,19950821,000000,0.3451,0.34916,0.33928,0.33928,315522086,0
AAPL.US,D,19950822,000000,0.3415,0.34708,0.33928,0.34418,251978180,0
AAPL.US,D,19950823,000000,0.3451,0.35288,0.34305,0.35008,294652802,0
AAPL.US,D,19950824,000000,0.35067,0.35558,0.35008,0.35196,334271878,0
AAPL.US,D,19950825,000000,0.35288,0.35288,0.34305,0.34418,155966636,0
AAPL.US,D,19950828,000000,0.3451,0.34606,0.33074,0.33074,282157310,0
AAPL.US,D,19950829,000000,0.33074,0.33251,0.32667,0.33168,368091701,0
AAPL.US,D,19950830,000000,0.33251,0.33657,0.33168,0.33382,178175185,0
AAPL.US,D,19950831,000000,0.33382,0.33467,0.33074,0.33074,102005677,0
AAPL.US,D,19950901,000000,0.33074,0.33467,0.32976,0.33004,114215207,0
AAPL.US,D,19950905,000000,0.33467,0.33467,0.32882,0.33467,208939397,0
AAPL.US,D,19950906,000000,0.33752,0.3396,0.33467,0.33657,233072315,0
AAPL.US,D,19950907,000000,0.33839,0.34853,0.33657,0.34418,304547827,0
AAPL.US,D,19950908,000000,0.34418,0.3451,0.34212,0.34418,202906196,0
AAPL.US,D,19950911,000000,0.3451,0.35008,0.34018,0.34018,200253696,0
AAPL.US,D,19950912,000000,0.34212,0.3451,0.32764,0.33004,378766883,0
AAPL.US,D,19950913,000000,0.32976,0.33382,0.32301,0.3261,374697056,0
AAPL.US,D,19950914,000000,0.31837,0.31997,0.30579,0.30774,639170798,0
AAPL.US,D,19950915,000000,0.28762,0.30674,0.27315,0.27599,1407028738,0
AAPL.US,D,19950918,000000,0.28,0.28334,0.27599,0.28214,721516502,0
AAPL.US,D,19950919,000000,0.28269,0.28548,0.27772,0.28269,568891527,0
AAPL.US,D,19950920,000000,0.28638,0.28762,0.28057,0.28149,373604800,0
AAPL.US,D,19950921,000000,0.28057,0.28857,0.28,0.2845,403237882,0
AAPL.US,D,19950922,000000,0.28364,0.28638,0.28,0.28516,462803009,0
AAPL.US,D,19950925,000000,0.29405,0.29405,0.28762,0.28857,365946338,0
AAPL.US,D,19950926,000000,0.29039,0.29134,0.28548,0.28762,291285122,0
AAPL.US,D,19950927,000000,0.28857,0.28857,0.26732,0.27868,523863366,0
AAPL.US,D,19950928,000000,0.28057,0.29134,0.28057,0.29039,384488082,0
AAPL.US,D,19950929,000000,0.29228,0.29405,0.28364,0.28638,329031804,0
AAPL.US,D,19951002,000000,0.29039,0.296,0.28857,0.28915,455092429,0
AAPL.US,D,19951003,000000,0.29315,0.296,0.28548,0.28915,336469272,0
AAPL.US,D,19951004,000000,0.28149,0.2845,0.27689,0.28,309709882,0
AAPL.US,D,19951005,000000,0.27868,0.28149,0.27599,0.28057,283353588,0
AAPL.US,D,19951006,000000,0.28269,0.2845,0.27382,0.27444,358781839,0
AAPL.US,D,19951009,000000,0.27217,0.27506,0.26459,0.26792,432532839,0
AAPL.US,D,19951010,000000,0.26459,0.26918,0.25841,0.26674,464688429,0
AAPL.US,D,19951011,000000,0.27104,0.27382,0.26241,0.26826,386451520,0
AAPL.US,D,19951012,000000,0.26918,0.27217,0.26732,0.27157,188135206,0
AAPL.US,D,19951013,000000,0.27506,0.28364,0.27315,0.27689,273042458,0
AAPL.US,D,19951016,000000,0.27868,0.2845,0.27599,0.27772,211370938,0
AAPL.US,D,19951017,000000,0.28057,0.28364,0.27599,0.28149,207366100,0
AAPL.US,D,19951018,000000,0.2845,0.30425,0.28269,0.28762,594870798,0
AAPL.US,D,19951019,000000,0.27599,0.27772,0.26732,0.26732,1096980806,0
AAPL.US,D,19951020,000000,0.27104,0.27104,0.26614,0.27011,448513069,0
AAPL.US,D,19951023,000000,0.27011,0.27011,0.26732,0.27011,229639598,0
AAPL.US,D,19951024,000000,0.27315,0.27315,0.26826,0.27011,247856286,0
AAPL.US,D,19951025,000000,0.27104,0.27217,0.26732,0.26732,154757376,0
AAPL.US,D,19951026,000000,0.26826,0.26918,0.26516,0.26826,146123638,0
AAPL.US,D,19951027,000000,0.26826,0.26826,0.26241,0.26732,179033309,0
AAPL.US,D,19951030,000000,0.26826,0.27104,0.26614,0.27104,203907408,0
AAPL.US,D,19951031,000000,0.27104,0.28149,0.27011,0.27935,335767209,0
AAPL.US,D,19951101,000000,0.28149,0.28548,0.27315,0.28149,224334539,0
AAPL.US,D,19951102,000000,0.28364,0.28364,0.27868,0.28149,177343052,0
AAPL.US,D,19951103,000000,0.28269,0.28364,0.27599,0.28057,208315329,0
AAPL.US,D,19951106,000000,0.28057,0.29804,0.28,0.29315,361954485,0
AAPL.US,D,19951107,000000,0.29039,0.31121,0.28857,0.30451,854910616,0
AAPL.US,D,19951108,000000,0.30579,0.31534,0.29804,0.29893,416578558,0
AAPL.US,D,19951109,000000,0.30579,0.30774,0.29893,0.30303,301973310,0
AAPL.US,D,19951110,000000,0.30303,0.30949,0.29893,0.30579,259025571,0
AAPL.US,D,19951113,000000,0.30949,0.3171,0.30774,0.31447,368455838,0
AAPL.US,D,19951114,000000,0.31534,0.32667,0.31534,0.31932,472828015,0
AAPL.US,D,19951115,000000,0.32301,0.32301,0.30853,0.31534,288073507,0
AAPL.US,D,19951116,000000,0.31447,0.31932,0.30397,0.30703,262640329,0
AAPL.US,D,19951117,000000,0.30774,0.31067,0.30579,0.30853,149218318,0
AAPL.US,D,19951120,000000,0.30949,0.30949,0.296,0.29697,172349992,0
AAPL.US,D,19951121,000000,0.29804,0.29804,0.29134,0.29697,222449123,0
AAPL.US,D,19951122,000000,0.29697,0.30176,0.296,0.29697,114709310,0
AAPL.US,D,19951124,000000,0.29893,0.31067,0.29804,0.30891,127646882,0
AAPL.US,D,19951127,000000,0.31219,0.31219,0.30303,0.30303,134525343,0
AAPL.US,D,19951128,000000,0.30303,0.30853,0.30176,0.30774,204661577,0
AAPL.US,D,19951129,000000,0.30853,0.30853,0.29988,0.30176,122211807,0
AAPL.US,D,19951130,000000,0.29893,0.29988,0.29228,0.29315,202997208,0
AAPL.US,D,19951201,000000,0.29228,0.29405,0.28548,0.28915,237077129,0
AAPL.US,D,19951204,000000,0.30853,0.30853,0.29988,0.30397,558047306,0
AAPL.US,D,19951205,000000,0.296,0.30674,0.29405,0.30397,422117693,0
AAPL.US,D,19951206,000000,0.30579,0.30674,0.29535,0.29804,233475453,0
AAPL.US,D,19951207,000000,0.29804,0.29804,0.29134,0.29665,164769457,0
AAPL.US,D,19951208,000000,0.29804,0.30303,0.29134,0.30303,164106327,0
AAPL.US,D,19951211,000000,0.30397,0.30451,0.29535,0.29697,129623314,0
AAPL.US,D,19951212,000000,0.29697,0.29697,0.29228,0.29228,206130828,0
AAPL.US,D,19951213,000000,0.29405,0.29988,0.28269,0.29535,795137453,0
AAPL.US,D,19951214,000000,0.29893,0.30303,0.29228,0.29405,387179647,0
AAPL.US,D,19951215,000000,0.27315,0.28149,0.26459,0.27104,843871360,0
AAPL.US,D,19951218,000000,0.27011,0.27104,0.24523,0.24798,773813104,0
AAPL.US,D,19951219,000000,0.2519,0.25563,0.24798,0.2519,500211593,0
AAPL.US,D,19951220,000000,0.25776,0.25841,0.24982,0.25078,424601217,0
AAPL.US,D,19951221,000000,0.2519,0.2519,0.2434,0.24982,386451520,0
AAPL.US,D,19951222,000000,0.25078,0.25286,0.24698,0.24798,272431368,0
AAPL.US,D,19951226,000000,0.24982,0.24982,0.24422,0.24668,161960852,0
AAPL.US,D,19951227,000000,0.24698,0.25688,0.24523,0.2492,311790308,0
AAPL.US,D,19951228,000000,0.24698,0.2519,0.24523,0.24605,290231972,0
AAPL.US,D,19951229,000000,0.24605,0.2492,0.2434,0.24523,353086708,0
AAPL.US,D,19960102,000000,0.24798,0.24798,0.24422,0.24698,161713835,0
AAPL.US,D,19960103,000000,0.24605,0.25286,0.24523,0.24698,499015327,0
AAPL.US,D,19960104,000000,0.2492,0.2492,0.24117,0.24274,348496770,0
AAPL.US,D,19960105,000000,0.2434,0.26328,0.24117,0.26328,517700119,0
AAPL.US,D,19960108,000000,0.26516,0.27315,0.26151,0.26614,140870618,0
AAPL.US,D,19960109,000000,0.26614,0.26614,0.2519,0.2519,291649228,0
AAPL.US,D,19960110,000000,0.24982,0.26732,0.24798,0.26328,424250154,0
AAPL.US,D,19960111,000000,0.25078,0.26918,0.2492,0.26918,878536401,0
AAPL.US,D,19960112,000000,0.26732,0.26732,0.25563,0.26056,466534783,0
AAPL.US,D,19960115,000000,0.25964,0.26516,0.25688,0.26241,421519624,0
AAPL.US,D,19960116,000000,0.26459,0.26732,0.25841,0.26582,409713180,0
AAPL.US,D,19960117,000000,0.26459,0.26459,0.25964,0.26151,274459698,0
AAPL.US,D,19960118,000000,0.25286,0.25688,0.23353,0.24579,810792654,0
AAPL.US,D,19960119,000000,0.23843,0.24422,0.22577,0.22976,962689475,0
AAPL.US,D,19960122,000000,0.22881,0.23843,0.22487,0.2344,580177824,0
AAPL.US,D,19960123,000000,0.25964,0.26151,0.23843,0.2434,1147352967,0
AAPL.US,D,19960124,000000,0.24698,0.24798,0.24422,0.24798,761460667,0
AAPL.US,D,19960125,000000,0.24422,0.24605,0.23167,0.2326,516854925,0
AAPL.US,D,19960126,000000,0.23353,0.24024,0.22027,0.23559,854169488,0
AAPL.US,D,19960129,000000,0.22303,0.22881,0.22121,0.22396,386126332,0
AAPL.US,D,19960130,000000,0.20763,0.21631,0.20635,0.21021,723089815,0
AAPL.US,D,19960131,000000,0.21349,0.21539,0.21048,0.21253,380860339,0
AAPL.US,D,19960201,000000,0.21159,0.21807,0.21159,0.21807,386646506,0
AAPL.US,D,19960202,000000,0.22214,0.22795,0.22121,0.22487,645464058,0
AAPL.US,D,19960205,000000,0.22822,0.22881,0.22303,0.22487,370029136,0
AAPL.US,D,19960206,000000,0.22487,0.23071,0.22487,0.22795,262627315,0
AAPL.US,D,19960207,000000,0.22881,0.22881,0.21349,0.21712,418320938,0
AAPL.US,D,19960208,000000,0.21159,0.21631,0.21159,0.21439,305523071,0
AAPL.US,D,19960209,000000,0.21439,0.21899,0.21253,0.21349,238793482,0
AAPL.US,D,19960212,000000,0.21631,0.21899,0.21539,0.21807,225543791,0
AAPL.US,D,19960213,000000,0.21539,0.22214,0.21439,0.21631,265279907,0
AAPL.US,D,19960214,000000,0.21712,0.21712,0.21104,0.21253,189448469,0
AAPL.US,D,19960215,000000,0.21253,0.21631,0.21048,0.21539,141728759,0
AAPL.US,D,19960216,000000,0.21631,0.21807,0.21159,0.21159,181620852,0
AAPL.US,D,19960220,000000,0.21539,0.22707,0.21539,0.22303,437577895,0
AAPL.US,D,19960221,000000,0.22577,0.22881,0.22396,0.22795,257543302,0
AAPL.US,D,19960222,000000,0.23071,0.23167,0.22795,0.22976,213828416,0
AAPL.US,D,19960223,000000,0.22976,0.2326,0.22795,0.22976,201176922,0
AAPL.US,D,19960226,000000,0.23071,0.23167,0.22707,0.22707,137320902,0
AAPL.US,D,19960227,000000,0.22976,0.22976,0.21899,0.22027,173169198,0
AAPL.US,D,19960228,000000,0.22214,0.22214,0.21253,0.21349,218158311,0
AAPL.US,D,19960229,000000,0.21159,0.21349,0.20958,0.21159,131053620,0
AAPL.US,D,19960301,000000,0.21253,0.21253,0.20486,0.20671,268335489,0
AAPL.US,D,19960304,000000,0.20958,0.21048,0.20183,0.20183,217742258,0
AAPL.US,D,19960305,000000,0.2037,0.20578,0.20183,0.20486,137502910,0
AAPL.US,D,19960306,000000,0.20578,0.20671,0.20087,0.20117,114995325,0
AAPL.US,D,19960307,000000,0.20183,0.2027,0.19499,0.19871,301921276,0
AAPL.US,D,19960308,000000,0.19806,0.20183,0.19223,0.19995,172987118,0
AAPL.US,D,19960311,000000,0.20183,0.2027,0.19806,0.19904,147449953,0
AAPL.US,D,19960312,000000,0.19995,0.2027,0.19727,0.19871,111627672,0
AAPL.US,D,19960313,000000,0.19904,0.20087,0.19727,0.19806,115723551,0
AAPL.US,D,19960314,000000,0.19904,0.19904,0.19632,0.19727,108390022,0
AAPL.US,D,19960315,000000,0.19995,0.19995,0.19632,0.19904,117699903,0
AAPL.US,D,19960318,000000,0.19964,0.20087,0.19806,0.20087,126697714,0
AAPL.US,D,19960319,000000,0.2027,0.2037,0.19727,0.19806,144381366,0
AAPL.US,D,19960320,000000,0.19806,0.19806,0.19323,0.19407,134655345,0
AAPL.US,D,19960321,000000,0.19632,0.19632,0.19223,0.19323,127685965,0
AAPL.US,D,19960322,000000,0.19407,0.19499,0.19136,0.19499,124877360,0
AAPL.US,D,19960325,000000,0.19632,0.19806,0.1846,0.1846,190826779,0
AAPL.US,D,19960326,000000,0.1846,0.18827,0.18187,0.18369,186678917,0
AAPL.US,D,19960327,000000,0.1787,0.19407,0.17688,0.19407,498391195,0
AAPL.US,D,19960328,000000,0.19049,0.19727,0.18552,0.18582,343516771,0
AAPL.US,D,19960329,000000,0.18638,0.19049,0.18273,0.18889,193323241,0
AAPL.US,D,19960401,000000,0.19323,0.19904,0.18857,0.19632,184169393,0
AAPL.US,D,19960402,000000,0.19727,0.19727,0.19136,0.19223,117764928,0
AAPL.US,D,19960403,000000,0.19323,0.19323,0.18698,0.18889,83867011,0
AAPL.US,D,19960404,000000,0.18949,0.18949,0.1846,0.18552,99899287,0
AAPL.US,D,19960408,000000,0.18369,0.18827,0.18273,0.18732,196001800,0
AAPL.US,D,19960409,000000,0.19136,0.2037,0.18732,0.19995,272912428,0
AAPL.US,D,19960410,000000,0.20087,0.2037,0.19904,0.19995,202893214,0
AAPL.US,D,19960411,000000,0.20087,0.20183,0.19632,0.19806,114085246,0
AAPL.US,D,19960412,000000,0.19904,0.19904,0.19499,0.19632,94542214,0
AAPL.US,D,19960415,000000,0.19632,0.19806,0.19223,0.19806,178877276,0
AAPL.US,D,19960416,000000,0.19904,0.19995,0.19727,0.19904,117738957,0
AAPL.US,D,19960417,000000,0.19904,0.19995,0.19323,0.19407,99158147,0
AAPL.US,D,19960418,000000,0.19499,0.19535,0.18638,0.19049,252212257,0
AAPL.US,D,19960419,000000,0.18949,0.19323,0.18949,0.19256,118181020,0
AAPL.US,D,19960422,000000,0.19407,0.19632,0.19136,0.19323,128999182,0
AAPL.US,D,19960423,000000,0.19323,0.19407,0.18949,0.19049,197302080,0
AAPL.US,D,19960424,000000,0.18949,0.19049,0.18582,0.18638,148997255,0
AAPL.US,D,19960425,000000,0.18732,0.19136,0.18552,0.19136,202477090,0
AAPL.US,D,19960426,000000,0.19223,0.19323,0.18949,0.19049,219263516,0
AAPL.US,D,19960429,000000,0.19223,0.19223,0.18827,0.19049,140532561,0
AAPL.US,D,19960430,000000,0.19136,0.19136,0.18552,0.18732,158658188,0
AAPL.US,D,19960501,000000,0.18732,0.19049,0.18552,0.18732,130845560,0
AAPL.US,D,19960502,000000,0.18827,0.18827,0.1809,0.18273,218613392,0
AAPL.US,D,19960503,000000,0.18552,0.18552,0.1809,0.18369,125917565,0
AAPL.US,D,19960506,000000,0.19136,0.19904,0.19049,0.19727,336079243,0
AAPL.US,D,19960507,000000,0.2027,0.21048,0.20183,0.20671,410441347,0
AAPL.US,D,19960508,000000,0.20958,0.20958,0.19727,0.20578,216858067,0
AAPL.US,D,19960509,000000,0.2027,0.2037,0.19806,0.20087,113864111,0
AAPL.US,D,19960510,000000,0.20183,0.21048,0.19995,0.20958,128388127,0
AAPL.US,D,19960513,000000,0.20858,0.21253,0.20486,0.20793,217118077,0
AAPL.US,D,19960514,000000,0.21349,0.21539,0.21159,0.21159,229431622,0
AAPL.US,D,19960515,000000,0.21439,0.22214,0.21349,0.21899,339420904,0
AAPL.US,D,19960516,000000,0.21712,0.22027,0.21439,0.21807,151012608,0
AAPL.US,D,19960517,000000,0.21807,0.21807,0.21159,0.21253,143146067,0
AAPL.US,D,19960520,000000,0.21439,0.21631,0.21253,0.21506,98117954,0
AAPL.US,D,19960521,000000,0.21539,0.21631,0.20858,0.20858,132795948,0
AAPL.US,D,19960522,000000,0.21048,0.21048,0.19806,0.20027,234372583,0
AAPL.US,D,19960523,000000,0.20087,0.20486,0.19806,0.20183,144017249,0
AAPL.US,D,19960524,000000,0.20183,0.20671,0.20087,0.20578,131469672,0
AAPL.US,D,19960528,000000,0.20578,0.20958,0.2027,0.2027,118245981,0
AAPL.US,D,19960529,000000,0.20183,0.20183,0.19049,0.19136,254851714,0
AAPL.US,D,19960530,000000,0.19136,0.19806,0.19049,0.19632,120118379,0
AAPL.US,D,19960531,000000,0.19727,0.20486,0.19632,0.20087,188824291,0
AAPL.US,D,19960603,000000,0.19904,0.19995,0.19049,0.19049,145655515,0
AAPL.US,D,19960604,000000,0.1846,0.18732,0.18369,0.18582,884920650,0
AAPL.US,D,19960605,000000,0.19499,0.19632,0.18638,0.19323,592205246,0
AAPL.US,D,19960606,000000,0.19223,0.19407,0.18552,0.18638,420375344,0
AAPL.US,D,19960607,000000,0.1846,0.18732,0.1809,0.18732,310867092,0
AAPL.US,D,19960610,000000,0.18732,0.18827,0.1846,0.18552,123486059,0
AAPL.US,D,19960611,000000,0.18638,0.18638,0.1846,0.1846,177694084,0
AAPL.US,D,19960612,000000,0.18827,0.18827,0.1846,0.18638,176367788,0
AAPL.US,D,19960613,000000,0.18732,0.19163,0.1846,0.18949,222228113,0
AAPL.US,D,19960614,000000,0.19049,0.19049,0.18369,0.1843,168293166,0
AAPL.US,D,19960617,000000,0.18552,0.18552,0.18187,0.18187,131105603,0
AAPL.US,D,19960618,000000,0.18187,0.18273,0.17412,0.17506,259155613,0
AAPL.US,D,19960619,000000,0.17782,0.17967,0.17412,0.17782,156109704,0
AAPL.US,D,19960620,000000,0.17967,0.17967,0.17282,0.17506,170763693,0
AAPL.US,D,19960621,000000,0.17594,0.17594,0.17196,0.17412,187901123,0
AAPL.US,D,19960624,000000,0.17412,0.17412,0.17018,0.17099,142521882,0
AAPL.US,D,19960625,000000,0.17018,0.17099,0.15658,0.15881,286708242,0
AAPL.US,D,19960626,000000,0.15881,0.15966,0.15101,0.15286,469408361,0
AAPL.US,D,19960627,000000,0.15382,0.16153,0.15193,0.15881,266138075,0
AAPL.US,D,19960628,000000,0.1606,0.16153,0.15881,0.16153,134304297,0
AAPL.US,D,19960701,000000,0.16246,0.16546,0.16153,0.16546,153223096,0
AAPL.US,D,19960702,000000,0.16425,0.16546,0.16153,0.16153,103331984,0
AAPL.US,D,19960703,000000,0.15658,0.15658,0.14894,0.14894,335065045,0
AAPL.US,D,19960705,000000,0.14894,0.15193,0.14794,0.15012,123239021,0
AAPL.US,D,19960708,000000,0.15101,0.15286,0.14608,0.14708,219315523,0
AAPL.US,D,19960709,000000,0.15012,0.15101,0.14608,0.14608,218054324,0
AAPL.US,D,19960710,000000,0.14708,0.15012,0.14425,0.14425,196651968,0
AAPL.US,D,19960711,000000,0.14425,0.14513,0.13352,0.13747,338016630,0
AAPL.US,D,19960712,000000,0.1412,0.1412,0.13257,0.1388,312284411,0
AAPL.US,D,19960715,000000,0.13937,0.13937,0.13162,0.13197,154666420,0
AAPL.US,D,19960716,000000,0.13352,0.13352,0.12309,0.12981,335767209,0
AAPL.US,D,19960717,000000,0.13352,0.13477,0.12804,0.12981,271196076,0
AAPL.US,D,19960718,000000,0.16546,0.16736,0.15658,0.1606,1041433492,0
AAPL.US,D,19960719,000000,0.1606,0.16153,0.15966,0.15966,308786738,0
AAPL.US,D,19960722,000000,0.1606,0.1606,0.15382,0.15568,176705821,0
AAPL.US,D,19960723,000000,0.15747,0.15881,0.15568,0.15747,151064648,0
AAPL.US,D,19960724,000000,0.15382,0.16153,0.15286,0.16026,306576230,0
AAPL.US,D,19960725,000000,0.16246,0.16425,0.15966,0.16153,132847996,0
AAPL.US,D,19960726,000000,0.16546,0.16924,0.16246,0.16924,143588118,0
AAPL.US,D,19960729,000000,0.16924,0.17282,0.16736,0.17099,227195147,0
AAPL.US,D,19960730,000000,0.17412,0.17506,0.16333,0.16425,219887645,0
AAPL.US,D,19960731,000000,0.16333,0.16924,0.16333,0.16924,107713866,0
AAPL.US,D,19960801,000000,0.16924,0.16924,0.16246,0.16333,127893956,0
AAPL.US,D,19960802,000000,0.16641,0.16924,0.16333,0.16641,148542170,0
AAPL.US,D,19960805,000000,0.16641,0.16831,0.1606,0.16153,117270789,0
AAPL.US,D,19960806,000000,0.16153,0.16546,0.15966,0.16546,108650109,0
